station_id,2549,57,30,1,2,3,4,2014,9129,40,44,9132,9131,17,9,15,9130,7,16,2015,43,55,49,22,66,41,38,9125,20,42,28,61,2010,47,46,2008,11,48,9118,10,51,13,60,1030,69,14,9128,2011,2016,59,58,2507,9121,67,65,1029,2013,37,19,70,71,68,64,45
2549,0,186,722,407,396,68,336,498,504,524,496,453,511,453,487,467,484,442,441,828,682,758,744,766,797,821,747,817,980,1302,828,564,601,604,688,866,509,930,799,569,846,618,641,786,700,597,795,445,615,601,640,529,928,802,556,1093,827,821,608,743,821,526,388,495
57,156,0,784,323,262,190,200,565,565,591,563,520,578,520,554,534,605,509,508,890,744,820,806,828,859,882,809,878,1042,1364,895,631,723,671,755,933,576,997,866,635,881,680,703,848,762,659,831,309,478,465,504,393,995,869,623,1155,889,888,675,810,883,395,266,440
30,770,760,0,932,871,720,784,258,223,247,296,280,322,300,248,316,409,280,300,227,99,175,161,184,214,238,164,234,354,701,617,353,454,393,365,476,298,409,588,342,572,295,346,491,411,318,590,692,624,677,643,604,388,356,282,511,245,290,221,296,238,431,523,369
1,414,350,932,0,91,438,208,729,714,751,746,751,793,707,738,773,826,748,747,1038,892,968,954,976,1007,1031,957,1027,1190,1512,1107,843,943,884,967,1145,788,1202,1079,848,1030,828,851,996,911,807,977,379,571,535,574,463,1181,1081,835,1303,1037,1083,888,1022,1031,510,550,588
2,398,289,871,91,0,427,118,668,653,690,686,690,732,646,678,712,805,687,686,977,831,907,893,916,946,970,896,966,1129,1451,1046,782,884,823,906,1084,727,1141,1018,787,969,767,790,935,850,746,916,318,510,475,514,402,1120,1020,774,1243,977,1022,827,961,970,449,489,527
3,113,218,711,435,424,0,368,487,492,513,485,442,500,441,476,456,473,431,430,817,671,747,733,755,786,810,736,805,969,1291,817,553,590,593,676,855,498,919,788,557,835,607,630,775,689,586,784,477,646,633,672,561,916,791,545,1082,816,809,597,732,810,515,377,483
4,336,226,784,208,118,369,0,581,566,603,599,603,645,559,591,625,718,600,599,890,745,820,806,829,859,883,809,879,1042,1364,960,696,797,736,819,998,641,1054,931,700,882,681,703,848,763,659,829,231,423,388,427,315,1033,933,688,1156,890,935,740,874,883,362,427,440
2014,546,543,258,729,668,496,581,0,40,67,67,56,98,76,54,92,185,56,76,364,219,294,280,303,334,357,283,353,516,838,415,151,253,192,275,453,96,517,387,156,387,155,177,322,237,134,405,489,421,474,440,402,507,389,143,630,364,408,196,330,358,228,299,166
9129,549,546,230,719,658,499,571,44,0,37,82,59,101,87,25,95,188,59,79,336,190,266,252,274,305,329,255,325,488,810,394,130,231,170,253,432,75,495,365,134,359,126,149,294,208,105,377,479,411,464,430,391,479,367,122,601,335,381,174,308,329,218,302,156
40,572,569,247,751,690,522,604,67,44,0,105,82,124,120,48,118,211,82,102,353,208,283,269,292,323,346,272,342,520,830,417,153,254,193,276,455,98,518,388,157,391,144,181,326,241,138,409,511,444,496,463,424,496,391,145,619,353,398,197,331,347,250,325,189
44,569,564,294,736,675,519,588,51,76,102,0,79,132,71,87,115,208,79,99,400,254,330,316,339,369,393,319,389,552,874,449,185,286,225,308,486,129,550,420,189,403,190,213,358,273,169,420,496,428,481,447,408,543,422,177,666,400,441,229,363,393,235,322,173
9132,501,499,280,751,690,451,603,56,62,82,60,0,69,59,46,47,140,11,31,386,240,316,302,325,355,379,305,375,538,860,386,122,224,163,246,424,67,488,357,127,409,176,199,344,259,155,427,511,443,496,462,423,486,360,114,652,386,379,167,301,379,250,255,188
9131,559,556,322,793,732,509,645,98,104,125,113,69,0,117,88,69,124,69,83,428,283,358,344,367,398,421,347,417,580,902,421,157,224,197,288,466,102,530,392,169,451,219,241,386,301,198,469,553,485,538,504,465,528,402,156,694,428,421,209,343,421,292,312,230
17,501,498,300,707,646,451,559,76,82,119,57,59,117,0,94,73,167,48,47,407,261,337,323,345,376,399,326,395,558,881,434,170,272,211,294,472,115,536,405,175,398,197,220,365,279,176,391,467,399,452,418,379,534,408,162,672,406,427,215,349,400,205,254,144
9,535,532,250,739,678,485,591,54,32,50,68,45,87,93,0,81,174,45,65,356,210,286,272,295,325,349,275,345,508,830,380,116,217,156,239,418,61,482,351,120,379,146,169,314,229,125,397,499,431,484,450,412,479,354,108,621,356,372,160,295,349,238,288,176
15,516,513,327,774,713,466,626,103,109,129,107,58,102,74,93,0,143,47,27,433,287,363,349,372,402,426,352,422,585,907,433,169,271,210,293,471,114,535,404,174,456,223,246,391,306,202,458,534,466,519,485,446,533,407,161,699,433,426,214,348,426,273,269,211
9130,531,573,409,824,805,481,718,185,191,212,189,140,124,167,175,110,0,129,124,515,370,445,431,454,484,508,434,504,667,989,445,181,240,222,375,553,191,617,416,256,538,306,328,473,388,284,550,626,559,611,577,539,615,489,243,781,515,508,296,430,508,365,329,303
7,490,487,280,748,687,440,600,56,62,82,60,11,69,48,45,36,129,0,20,386,240,316,302,325,355,379,305,375,538,860,386,122,223,163,246,424,67,488,357,127,409,176,199,344,259,155,427,508,440,493,459,420,486,360,114,651,386,379,166,301,379,246,243,185
16,489,486,300,747,686,439,599,76,82,102,80,31,83,47,65,31,124,20,0,406,260,336,322,344,375,399,325,395,558,880,406,142,243,182,266,444,87,508,377,147,429,196,219,364,279,175,431,507,439,492,458,419,506,380,134,671,405,399,186,321,399,245,242,184
2015,877,868,227,1040,979,828,892,366,331,355,404,388,430,408,356,424,517,388,407,0,180,124,126,140,205,228,154,224,257,487,609,461,562,501,473,466,406,400,696,450,651,403,387,532,452,426,669,799,732,784,751,712,378,389,389,501,235,280,329,364,228,538,631,477
43,698,688,90,860,799,648,712,186,151,175,224,208,250,228,176,244,337,208,228,196,0,126,112,134,165,189,115,184,400,672,545,281,382,321,293,427,226,360,516,270,499,223,290,435,349,246,517,620,552,604,571,532,339,283,210,461,195,241,149,224,189,358,451,297
