station_id,2549,57,30,1,2,3,4,2014,9129,40,44,9132,9131,17,9,15,9130,7,16,2015,43,55,49,22,66,41,38,9125,20,42,28,61,2010,47,46,2008,11,48,9118,10,51,13,60,1030,69,14,9128,2011,2016,59,58,2507,9121,67,65,1029,2013,37,19,70,71,68,64,45
10,1493,1411,604,2010,1876,1481,1710,371,352,290,429,338,283,466,286,342,465,374,376,987,599,846,817,848,920,908,967,974,1116,1779,879,383,461,440,535,895,203,927,832,0,1070,446,911,1506,968,635,1040,1676,1332,1627,1564,1643,892,581,300,1294,768,680,280,615,837,1076,986,755
51,1770,1551,930,2151,2017,1815,1792,664,655,725,746,767,851,668,751,817,1126,784,784,1096,1023,1323,1275,1281,1391,1479,1382,1414,1024,1628,1799,1227,1298,1360,1424,1678,1064,1563,1752,998,0,823,452,525,344,489,171,1653,972,1268,1192,1314,1511,1349,1091,1913,1339,1251,1026,1254,1408,979,1264,911
13,1657,1519,713,2119,1984,1645,1818,327,248,247,451,461,522,433,328,543,811,478,547,904,710,1044,1084,1090,1084,1163,1074,1106,1028,1696,1273,777,856,835,896,1198,610,1209,1227,473,921,0,888,1353,819,487,891,1693,1183,1479,1415,1495,1156,940,566,1558,1023,935,501,879,1092,1007,1094,684
60,2018,1800,580,2399,2265,2016,2041,680,597,671,879,814,898,801,720,950,1259,831,917,745,673,972,925,931,1041,1129,1032,1063,679,1479,1705,1249,1328,1306,1073,1328,1082,1213,1714,944,488,785,0,477,197,441,496,1902,1221,1516,1441,1562,1160,998,878,1562,988,901,809,904,1058,1227,1465,1044
1030,2083,1865,893,2464,2330,2128,2105,992,790,864,1074,1095,1179,996,913,1145,1454,1112,1112,990,986,1217,1170,1176,1286,1442,1277,1308,867,1236,2018,1555,1626,1499,1387,1641,1275,1527,2028,1137,349,978,394,0,401,787,487,1966,1285,1581,1506,1627,1474,1312,1165,1867,1302,1215,1096,1217,1371,1292,1577,1238
69,1846,1628,624,2228,2093,1871,1869,652,475,550,734,755,839,656,598,805,1114,772,772,790,717,1017,970,976,1086,1173,1077,1108,724,1524,1750,1215,1206,1185,1118,1372,960,1258,1577,823,345,663,132,506,0,425,349,1730,1049,1345,1269,1390,1205,1043,923,1607,1033,946,853,948,1103,1055,1320,899
14,1828,1690,990,2290,2156,1816,1989,498,415,489,622,632,716,604,538,711,1012,649,712,1200,1000,1427,1380,1386,1496,1453,1487,1518,1167,1934,1563,1067,1146,1124,1186,1488,900,1499,1516,762,728,603,618,1129,675,0,698,1840,1314,1610,1535,1656,1446,1230,856,1848,1312,1225,791,1169,1382,1164,1265,852
9128,1657,1439,976,2039,1904,1703,1680,681,672,742,763,784,869,685,768,834,1077,801,801,1141,1069,1368,1321,1327,1437,1525,1428,1459,1076,1799,1816,1244,1315,1377,1438,1724,1081,1609,1769,1015,248,840,498,697,394,506,0,1541,860,1156,1080,1201,1556,1394,1109,1958,1385,1297,1043,1300,1454,866,1152,777
2011,792,573,2002,651,503,858,304,1358,1413,1437,1354,1344,1310,1277,1433,1291,1319,1337,1258,2194,2003,2250,2374,2380,2392,2379,2280,2312,2317,2986,2017,1524,1517,1625,1847,2192,1520,2394,1970,1644,1647,1580,1794,2095,1690,1631,1470,0,735,581,749,428,2374,2048,1755,2776,2239,2152,1734,2097,2309,724,722,968
2016,1066,848,1576,1192,1058,1133,820,988,987,1056,984,1038,1089,906,1062,1023,1150,1055,990,1768,1567,1908,1947,1953,1947,2019,1938,1969,1764,2564,1844,1346,1344,1452,1670,2055,1325,2065,1797,1329,1040,1154,1187,1488,1083,1131,863,681,0,420,468,341,2012,1796,1423,2414,1879,1792,1357,1735,1948,414,753,583
59,1214,996,1763,1155,1007,1280,808,1174,1173,1243,1171,1225,1275,1093,1249,1210,1337,1242,1177,1955,1753,2094,2134,2140,2134,2206,2125,2156,1949,2749,2031,1533,1531,1639,1856,2241,1511,2252,1984,1516,1225,1340,1372,1673,1268,1316,1048,558,315,0,168,259,2199,1983,1609,2601,2066,1978,1544,1922,2135,661,1046,769
58,1245,1026,1736,1318,1170,1311,971,1147,1146,1216,1144,1198,1248,1066,1222,1183,1310,1215,1150,1928,1726,2067,2107,2113,2107,2179,2098,2129,1896,2697,2004,1506,1504,1612,1830,2215,1485,2225,1957,1489,1173,1314,1320,1620,1215,1264,995,721,286,163,0,422,2172,1956,1582,2574,2039,1952,1517,1895,2108,734,1020,742
2507,984,766,1758,1023,875,1050,566,1114,1168,1192,1110,1164,1215,1032,1189,1149,1276,1181,1116,1950,1748,2089,2129,2135,2129,2176,2120,2151,2026,2827,1970,1472,1470,1578,1796,2210,1451,2222,1923,1484,1303,1335,1449,1750,1345,1393,1125,426,391,312,479,0,2170,1954,1580,2572,2036,1949,1515,1892,2106,529,830,709
9121,2207,2126,710,2725,2591,2195,2425,1028,1008,946,1088,1091,1071,1134,945,1126,1233,1110,1129,752,705,670,600,656,457,444,503,511,1112,1570,968,1069,1123,997,659,375,935,94,977,862,1603,1102,1179,1644,1295,1291,1607,2390,1988,2283,2220,2305,0,405,616,450,302,358,674,343,259,1738,1701,1417
67,1829,1747,477,2347,2212,1817,2046,756,736,674,816,763,712,862,673,797,874,799,801,751,471,670,600,631,456,444,503,510,999,1562,771,690,745,669,281,346,576,345,781,503,1369,830,945,1410,1061,1019,1373,2012,1716,2011,1948,2062,342,0,344,757,294,213,402,97,353,1466,1322,1145
65,1643,1565,417,2165,2030,1631,1864,426,407,345,484,460,473,534,341,494,702,496,498,800,411,659,629,661,620,607,666,674,937,1592,935,529,608,587,449,703,378,653,1045,286,1125,501,877,1342,993,691,1095,1830,1387,1683,1619,1704,600,384,0,1002,467,380,70,323,537,1137,1140,816
1029,2562,2481,1052,3080,2946,2550,2780,1383,1363,1301,1443,1446,1426,1489,1300,1480,1588,1465,1484,904,874,809,739,773,657,644,721,711,1282,1617,1274,1423,1478,1352,1014,663,1290,382,1284,1217,1944,1457,1520,1986,1637,1646,1949,2745,2342,2638,2575,2660,398,760,971,0,577,672,1028,698,518,2093,2056,1771
2013,2092,2010,484,2610,2475,2080,2309,840,820,758,900,903,917,946,757,937,1118,922,941,489,450,407,337,369,194,181,240,248,849,1299,998,953,1008,896,544,488,820,315,1008,714,1377,914,953,1418,1069,1103,1381,2275,1799,2095,2032,2117,262,304,428,596,0,101,485,212,85,1550,1585,1228
